sep=,
x1,x2,resut,ideal
-1.872262,-2.760794,0.727076,0.886501
-1.808796,-2.760794,0.733592,0.902199
-1.745329,-2.760794,0.737484,0.914264
-1.681863,-2.760794,0.738923,0.922648
-1.618396,-2.760794,0.738013,0.927316
-1.554930,-2.760794,0.734804,0.928251
-1.491463,-2.760794,0.729292,0.925448
-1.427997,-2.760794,0.721423,0.918918
-1.364530,-2.760794,0.711086,0.908689
-1.301064,-2.760794,0.698346,0.894800
-1.237597,-2.760794,0.684433,0.877308
-1.174131,-2.760794,0.669531,0.856284
-1.110664,-2.760794,0.653590,0.831812
-1.047198,-2.760794,0.636548,0.803990
-0.983731,-2.760794,0.618323,0.772931
-0.920265,-2.760794,0.598815,0.738760
-0.856798,-2.760794,0.577901,0.701614
-0.793331,-2.760794,0.555431,0.661642
-0.729865,-2.760794,0.531224,0.619007
-0.666398,-2.760794,0.505056,0.573879
-0.602932,-2.760794,0.476654,0.526440
-0.539465,-2.760794,0.445650,0.476882
-0.475999,-2.760794,0.410987,0.425403
-0.412532,-2.760794,0.371836,0.372211
-0.349066,-2.760794,0.327426,0.317521
-0.285599,-2.760794,0.278709,0.261551
-0.222133,-2.760794,0.227623,0.204529
-0.158666,-2.760794,0.173404,0.146683
-0.095200,-2.760794,0.115092,0.088247
-0.031733,-2.760794,0.051473,0.029455
0.031733,-2.760794,-0.018683,-0.029455
0.095200,-2.760794,-0.089679,-0.088247
0.158666,-2.760794,-0.155787,-0.146683
0.222133,-2.760794,-0.215894,-0.204529
0.285599,-2.760794,-0.270974,-0.261551
0.349066,-2.760794,-0.321781,-0.317521
0.412532,-2.760794,-0.368900,-0.372211
0.475999,-2.760794,-0.412798,-0.425403
0.539465,-2.760794,-0.453844,-0.476882
0.602932,-2.760794,-0.492336,-0.526440
0.666398,-2.760794,-0.528509,-0.573879
0.729865,-2.760794,-0.562553,-0.619007
0.793331,-2.760794,-0.594614,-0.661642
0.856798,-2.760794,-0.624584,-0.701614
0.920265,-2.760794,-0.652408,-0.738760
0.983731,-2.760794,-0.678200,-0.772931
1.047198,-2.760794,-0.702037,-0.803990
1.110664,-2.760794,-0.723952,-0.831812
1.174131,-2.760794,-0.743939,-0.856284
1.237597,-2.760794,-0.761954,-0.877308
1.301064,-2.760794,-0.777831,-0.894800
1.364530,-2.760794,-0.790293,-0.908689
1.427997,-2.760794,-0.799035,-0.918918
1.491463,-2.760794,-0.804169,-0.925448
1.554930,-2.760794,-0.805690,-0.928251
1.618396,-2.760794,-0.803482,-0.927316
1.681863,-2.760794,-0.797292,-0.922648
1.745329,-2.760794,-0.786590,-0.914264
1.808796,-2.760794,-0.770487,-0.902199
1.872262,-2.760794,-0.748601,-0.886501
1.935729,-2.760794,-0.726947,-0.867233
1.999195,-2.760794,-0.706940,-0.844473
2.062662,-2.760794,-0.687968,-0.818313
2.126128,-2.760794,-0.669456,-0.788858
2.189595,-2.760794,-0.650838,-0.756226
2.253061,-2.760794,-0.631532,-0.720549
2.316528,-2.760794,-0.610932,-0.681971
2.379994,-2.760794,-0.591017,-0.640647
2.443461,-2.760794,-0.573205,-0.596743
2.506927,-2.760794,-0.557337,-0.550437
2.570394,-2.760794,-0.543247,-0.501914
2.633861,-2.760794,-0.530760,-0.451369
2.697327,-2.760794,-0.519703,-0.399008
2.760794,-2.760794,-0.509902,-0.345040
2.824260,-2.760794,-0.501191,-0.289682
2.887727,-2.760794,-0.493409,-0.233158
2.951193,-2.760794,-0.486405,-0.175695
3.014660,-2.760794,-0.480039,-0.117524
3.078126,-2.760794,-0.474095,-0.058881
3.141593,-2.760794,-0.467691,0.000000
-3.141593,-2.697327,0.542620,0.000000
-3.078126,-2.697327,0.546356,0.057267
-3.014660,-2.697327,0.550636,0.114304
-2.951193,-2.697327,0.555722,0.170880
-2.887727,-2.697327,0.561646,0.226768
-2.824260,-2.697327,0.568417,0.281743
-2.760794,-2.697327,0.576052,0.335584
-2.697327,-2.697327,0.584581,0.388073
-2.633861,-2.697327,0.594009,0.439000
-2.570394,-2.697327,0.603380,0.488159
-2.506927,-2.697327,0.612315,0.535352
-2.443461,-2.697327,0.620912,0.580390
-2.379994,-2.697327,0.629266,0.623091
-2.316528,-2.697327,0.637469,0.663282
-2.253061,-2.697327,0.645615,0.700803
-2.189595,-2.697327,0.653805,0.735502
-2.126128,-2.697327,0.662145,0.767240
-2.062662,-2.697327,0.670757,0.795888
-1.999195,-2.697327,0.679779,0.821331
-1.935729,-2.697327,0.689375,0.843467
-1.872262,-2.697327,0.699741,0.862207
-1.808796,-2.697327,0.708642,0.877474
-1.745329,-2.697327,0.714580,0.889209
-1.681863,-2.697327,0.717794,0.897363
-1.618396,-2.697327,0.718441,0.901904
-1.554930,-2.697327,0.716611,0.902813
-1.491463,-2.697327,0.712333,0.900087
-1.427997,-2.697327,0.705578,0.893736
-1.364530,-2.697327,0.696257,0.883787
-1.301064,-2.697327,0.684441,0.870279
-1.237597,-2.697327,0.671377,0.853266
-1.174131,-2.697327,0.657277,0.832818
-1.110664,-2.697327,0.642101,0.809017
-1.047198,-2.697327,0.625793,0.781957
-0.983731,-2.697327,0.608282,0.751749
-0.920265,-2.697327,0.589473,0.718514
-0.856798,-2.697327,0.569252,0.682386
-0.793331,-2.697327,0.547477,0.643510
-0.729865,-2.697327,0.523975,0.602043
-0.666398,-2.697327,0.498531,0.558152
-0.602932,-2.697327,0.470884,0.512013
-0.539465,-2.697327,0.440710,0.463813
-0.475999,-2.697327,0.407145,0.413745
-0.412532,-2.697327,0.369129,0.362011
-0.349066,-2.697327,0.325919,0.308819
-0.285599,-2.697327,0.277993,0.254384
-0.222133,-2.697327,0.227671,0.198924
-0.158666,-2.697327,0.174288,0.142664
-0.095200,-2.697327,0.116902,0.085829
-0.031733,-2.697327,0.054319,0.028648
0.031733,-2.697327,-0.014791,-0.028648
0.095200,-2.697327,-0.085153,-0.085829
0.158666,-2.697327,-0.150569,-0.142664
0.222133,-2.697327,-0.210069,-0.198924
0.285599,-2.697327,-0.264603,-0.254384
0.349066,-2.697327,-0.314905,-0.308819
0.412532,-2.697327,-0.361548,-0.362011
0.475999,-2.697327,-0.404986,-0.413745
0.539465,-2.697327,-0.445578,-0.463813
0.602932,-2.697327,-0.483613,-0.512013
0.666398,-2.697327,-0.519318,-0.558152
0.729865,-2.697327,-0.552874,-0.602043
0.793331,-2.697327,-0.584419,-0.643510
0.856798,-2.697327,-0.614029,-0.682386
0.920265,-2.697327,-0.641498,-0.718514
0.983731,-2.697327,-0.666848,-0.751749
1.047198,-2.697327,-0.690143,-0.781957
1.110664,-2.697327,-0.711407,-0.809017
1.174131,-2.697327,-0.730620,-0.832818
1.237597,-2.697327,-0.747718,-0.853266
1.301064,-2.697327,-0.762521,-0.870279
1.364530,-2.697327,-0.773785,-0.883787
1.427997,-2.697327,-0.781169,-0.893736
1.491463,-2.697327,-0.784736,-0.900087
1.554930,-2.697327,-0.784430,-0.902813
1.618396,-2.697327,-0.780056,-0.901904
1.681863,-2.697327,-0.771229,-0.897363
1.745329,-2.697327,-0.757094,-0.889209
1.808796,-2.697327,-0.736733,-0.877474
1.872262,-2.697327,-0.714157,-0.862207
1.935729,-2.697327,-0.693467,-0.843467
1.999195,-2.697327,-0.674005,-0.821331
2.062662,-2.697327,-0.655162,-0.795888
2.126128,-2.697327,-0.636344,-0.767240
2.189595,-2.697327,-0.616947,-0.735502
2.253061,-2.697327,-0.596321,-0.700803
2.316528,-2.697327,-0.575819,-0.663282
2.379994,-2.697327,-0.557529,-0.623091
2.443461,-2.697327,-0.541289,-0.580390
2.506927,-2.697327,-0.526922,-0.535352
2.570394,-2.697327,-0.514243,-0.488159
2.633861,-2.697327,-0.503067,-0.439000
2.697327,-2.697327,-0.493210,-0.388073
2.760794,-2.697327,-0.484492,-0.335584
2.824260,-2.697327,-0.476743,-0.281743
2.887727,-2.697327,-0.469802,-0.226768
2.951193,-2.697327,-0.463519,-0.170880
3.014660,-2.697327,-0.457616,-0.114304
3.078126,-2.697327,-0.451174,-0.057267
3.141593,-2.697327,-0.443942,0.000000
-3.141593,-2.633861,0.519933,0.000000
-3.078126,-2.633861,0.523322,0.055423
-3.014660,-2.633861,0.527110,0.110623
-2.951193,-2.633861,0.531420,0.165377
-2.887727,-2.633861,0.536526,0.219466
-2.824260,-2.633861,0.542484,0.272670
-2.760794,-2.633861,0.549306,0.324777
-2.697327,-2.633861,0.557010,0.375576
-2.633861,-2.633861,0.565630,0.424863
-2.570394,-2.633861,0.575160,0.472439
-2.506927,-2.633861,0.584580,0.518112
-2.443461,-2.633861,0.593535,0.561700
-2.379994,-2.633861,0.602130,0.603025
-2.316528,-2.633861,0.610462,0.641923
-2.253061,-2.633861,0.618630,0.678235
-2.189595,-2.633861,0.626733,0.711817
-2.126128,-2.633861,0.634877,0.742532
-2.062662,-2.633861,0.643176,0.770257
-1.999195,-2.633861,0.651762,0.794881
-1.935729,-2.633861,0.660783,0.816305
-1.872262,-2.633861,0.670427,0.834441
-1.808796,-2.633861,0.681023,0.849217
-1.745329,-2.633861,0.689366,0.860574
-1.681863,-2.633861,0.694644,0.868465
-1.618396,-2.633861,0.697083,0.872860
-1.554930,-2.633861,0.696827,0.873739
-1.491463,-2.633861,0.693944,0.871101
-1.427997,-2.633861,0.688439,0.864955
-1.364530,-2.633861,0.680249,0.855326
-1.301064,-2.633861,0.669456,0.842253
-1.237597,-2.633861,0.657331,0.825788
-1.174131,-2.633861,0.644112,0.805999
-1.110664,-2.633861,0.629770,0.782964
-1.047198,-2.633861,0.614260,0.756776
-0.983731,-2.633861,0.597517,0.727541
-0.920265,-2.633861,0.579458,0.695376
-0.856798,-2.633861,0.559976,0.660411
-0.793331,-2.633861,0.538937,0.622787
-0.729865,-2.633861,0.516177,0.582656
-0.666398,-2.633861,0.491491,0.540178
-0.602932,-2.633861,0.464631,0.495525
-0.539465,-2.633861,0.435284,0.448877
-0.475999,-2.633861,0.402818,0.400421
-0.412532,-2.633861,0.365980,0.350353
-0.349066,-2.633861,0.324006,0.298874
-0.285599,-2.633861,0.276978,0.246192
-0.222133,-2.633861,0.227455,0.192518
-0.158666,-2.633861,0.174944,0.138069
-0.095200,-2.633861,0.118517,0.083065
-0.031733,-2.633861,0.057004,0.027725
0.031733,-2.633861,-0.010991,-0.027725
0.095200,-2.633861,-0.080653,-0.083065
0.158666,-2.633861,-0.145326,-0.138069
0.222133,-2.633861,-0.204172,-0.192518
0.285599,-2.633861,-0.258116,-0.246192
0.349066,-2.633861,-0.307874,-0.298874
0.412532,-2.633861,-0.354002,-0.350353
0.475999,-2.633861,-0.396941,-0.400421
0.539465,-2.633861,-0.437041,-0.448877
0.602932,-2.633861,-0.474578,-0.495525
0.666398,-2.633861,-0.509773,-0.540178
0.729865,-2.633861,-0.542796,-0.582656
0.793331,-2.633861,-0.573775,-0.622787
0.856798,-2.633861,-0.602804,-0.660411
0.920265,-2.633861,-0.629852,-0.695376
0.983731,-2.633861,-0.654704,-0.727541
1.047198,-2.633861,-0.677393,-0.756776
1.110664,-2.633861,-0.697929,-0.782964
1.174131,-2.633861,-0.716275,-0.805999
1.237597,-2.633861,-0.732347,-0.825788
1.301064,-2.633861,-0.745864,-0.842253
1.364530,-2.633861,-0.755797,-0.855326
1.427997,-2.633861,-0.761650,-0.864955
1.491463,-2.633861,-0.763437,-0.871101
1.554930,-2.633861,-0.761027,-0.873739
1.618396,-2.633861,-0.754132,-0.872860
1.681863,-2.633861,-0.742047,-0.868465
1.745329,-2.633861,-0.723816,-0.860574
1.808796,-2.633861,-0.700738,-0.849217
1.872262,-2.633861,-0.679283,-0.834441
1.935729,-2.633861,-0.659273,-0.816305
1.999195,-2.633861,-0.640055,-0.794881
2.062662,-2.633861,-0.621006,-0.770257
2.126128,-2.633861,-0.601497,-0.742532
2.189595,-2.633861,-0.580860,-0.711817
2.253061,-2.633861,-0.559819,-0.678235
2.316528,-2.633861,-0.541021,-0.641923
2.379994,-2.633861,-0.524388,-0.603025
2.443461,-2.633861,-0.509732,-0.561700
2.506927,-2.633861,-0.496856,-0.518112
2.570394,-2.633861,-0.485562,-0.472439
2.633861,-2.633861,-0.475654,-0.424863
2.697327,-2.633861,-0.466941,-0.375576
2.760794,-2.633861,-0.459238,-0.324777
2.824260,-2.633861,-0.452376,-0.272670
2.887727,-2.633861,-0.446192,-0.219466
2.951193,-2.633861,-0.440332,-0.165377
3.014660,-2.633861,-0.433861,-0.110623
3.078126,-2.633861,-0.426564,-0.055423
3.141593,-2.633861,-0.418301,0.000000
-3.141593,-2.570394,0.496573,0.000000
-3.078126,-2.570394,0.499729,0.053356
-3.014660,-2.570394,0.503177,0.106496
-2.951193,-2.570394,0.507013,0.159208
-2.887727,-2.570394,0.511353,0.211279
-2.824260,-2.570394,0.516472,0.262499
-2.760794,-2.570394,0.522458,0.312662
-2.697327,-2.570394,0.529325,0.361566
-2.633861,-2.570394,0.537093,0.409015
-2.570394,-2.570394,0.545798,0.454816
-2.506927,-2.570394,0.555425,0.498786
-2.443461,-2.570394,0.564885,0.540747
-2.379994,-2.570394,0.573849,0.580531
-2.316528,-2.570394,0.582426,0.617978
-2.253061,-2.570394,0.590721,0.652936
-2.189595,-2.570394,0.598836,0.685265
-2.126128,-2.570394,0.606876,0.714835
-2.062662,-2.570394,0.614954,0.741526
-1.999195,-2.570394,0.623193,0.765231
-1.935729,-2.570394,0.631732,0.785855
-1.872262,-2.570394,0.640736,0.803315
-1.808796,-2.570394,0.650744,0.817540
-1.745329,-2.570394,0.661447,0.828473
-1.681863,-2.570394,0.669150,0.836070
-1.618396,-2.570394,0.673673,0.840301
-1.554930,-2.570394,0.675227,0.841148
-1.491463,-2.570394,0.673936,0.838608
-1.427997,-2.570394,0.669843,0.832691
-1.364530,-2.570394,0.662921,0.823421
-1.301064,-2.570394,0.653269,0.810836
-1.237597,-2.570394,0.642187,0.794985
-1.174131,-2.570394,0.629941,0.775934
-1.110664,-2.570394,0.616515,0.753758
-1.047198,-2.570394,0.601873,0.728547
-0.983731,-2.570394,0.585964,0.700402
-0.920265,-2.570394,0.568712,0.669437
-0.856798,-2.570394,0.550019,0.635777
-0.793331,-2.570394,0.529763,0.599556
-0.729865,-2.570394,0.507787,0.560922
-0.666398,-2.570394,0.483899,0.520028
-0.602932,-2.570394,0.457860,0.477041
-0.539465,-2.570394,0.429372,0.432133
-0.475999,-2.570394,0.397972,0.385485
-0.412532,-2.570394,0.362361,0.337284
-0.349066,-2.570394,0.321666,0.287726
-0.285599,-2.570394,0.275647,0.237009
-0.222133,-2.570394,0.226961,0.185337
-0.158666,-2.570394,0.175359,0.132919
-0.095200,-2.570394,0.119929,0.079966
-0.031733,-2.570394,0.059525,0.026691
0.031733,-2.570394,-0.007287,-0.026691
0.095200,-2.570394,-0.076179,-0.079966
0.158666,-2.570394,-0.140052,-0.132919
0.222133,-2.570394,-0.198194,-0.185337
0.285599,-2.570394,-0.251503,-0.237009
0.349066,-2.570394,-0.300672,-0.287726
0.412532,-2.570394,-0.346243,-0.337284
0.475999,-2.570394,-0.388641,-0.385485
0.539465,-2.570394,-0.428205,-0.432133
0.602932,-2.570394,-0.465202,-0.477041
0.666398,-2.570394,-0.499839,-0.520028
0.729865,-2.570394,-0.532278,-0.560922
0.793331,-2.570394,-0.562636,-0.599556
0.856798,-2.570394,-0.590996,-0.635777
0.920265,-2.570394,-0.617402,-0.669437
0.983731,-2.570394,-0.641695,-0.700402
1.047198,-2.570394,-0.663705,-0.728547
1.110664,-2.570394,-0.683425,-0.753758
1.174131,-2.570394,-0.700799,-0.775934
1.237597,-2.570394,-0.715689,-0.794985
1.301064,-2.570394,-0.727707,-0.810836
1.364530,-2.570394,-0.736137,-0.823421
1.427997,-2.570394,-0.740254,-0.832691
1.491463,-2.570394,-0.739995,-0.838608
1.554930,-2.570394,-0.735141,-0.841148
1.618396,-2.570394,-0.725191,-0.840301
1.681863,-2.570394,-0.709155,-0.836070
1.745329,-2.570394,-0.686637,-0.828473
1.808796,-2.570394,-0.664327,-0.817540
1.872262,-2.570394,-0.643701,-0.803315
1.935729,-2.570394,-0.624061,-0.785855
1.999195,-2.570394,-0.604747,-0.765231
2.062662,-2.570394,-0.585102,-0.741526
2.126128,-2.570394,-0.564437,-0.714835
2.189595,-2.570394,-0.542940,-0.685265
2.253061,-2.570394,-0.523602,-0.652936
2.316528,-2.570394,-0.506554,-0.617978
2.379994,-2.570394,-0.491596,-0.580531
2.443461,-2.570394,-0.478518,-0.540747
2.506927,-2.570394,-0.467110,-0.498786
2.570394,-2.570394,-0.457159,-0.454816
2.633861,-2.570394,-0.448462,-0.409015
2.697327,-2.570394,-0.440823,-0.361566
2.760794,-2.570394,-0.434056,-0.312662
2.824260,-2.570394,-0.427991,-0.262499
2.887727,-2.570394,-0.422175,-0.211279
2.951193,-2.570394,-0.415684,-0.159208
3.014660,-2.570394,-0.408330,-0.106496
3.078126,-2.570394,-0.399962,-0.053356
3.141593,-2.570394,-0.390418,0.000000
-3.141593,-2.506927,0.472351,0.000000
-3.078126,-2.506927,0.475391,0.051073
-3.014660,-2.506927,0.478617,0.101941
-2.951193,-2.506927,0.482121,0.152398
-2.887727,-2.506927,0.486001,0.202242
-2.824260,-2.506927,0.490369,0.251271
-2.760794,-2.506927,0.495493,0.299289
-2.697327,-2.506927,0.501500,0.346101
-2.633861,-2.506927,0.508404,0.391520
-2.570394,-2.506927,0.516229,0.435362
-2.506927,-2.506927,0.525014,0.477451
-2.443461,-2.506927,0.534730,0.517618
-2.379994,-2.506927,0.544219,0.555700
-2.316528,-2.506927,0.553178,0.591545
-2.253061,-2.506927,0.561722,0.625008
-2.189595,-2.506927,0.569960,0.655954
-2.126128,-2.506927,0.578000,0.684259
-2.062662,-2.506927,0.585954,0.709808
-1.999195,-2.506927,0.593942,0.732500
-1.935729,-2.506927,0.602096,0.752241
-1.872262,-2.506927,0.610566,0.768954
-1.808796,-2.506927,0.619798,0.782571
-1.745329,-2.506927,0.630435,0.793036
-1.681863,-2.506927,0.640916,0.800309
-1.618396,-2.506927,0.647886,0.804358
-1.554930,-2.506927,0.651543,0.805169
-1.491463,-2.506927,0.652081,0.802738
-1.427997,-2.506927,0.649598,0.797074
-1.364530,-2.506927,0.644107,0.788200
-1.301064,-2.506927,0.635736,0.776153
-1.237597,-2.506927,0.625822,0.760981
-1.174131,-2.506927,0.614655,0.742744
-1.110664,-2.506927,0.602238,0.721517
-1.047198,-2.506927,0.588548,0.697384
-0.983731,-2.506927,0.573545,0.670444
-0.920265,-2.506927,0.557166,0.640803
-0.856798,-2.506927,0.539323,0.608583
-0.793331,-2.506927,0.519902,0.573911
-0.729865,-2.506927,0.498759,0.536929
-0.666398,-2.506927,0.475712,0.497785
-0.602932,-2.506927,0.450535,0.456636
-0.539465,-2.506927,0.422943,0.413649
-0.475999,-2.506927,0.392570,0.368996
-0.412532,-2.506927,0.358242,0.322857
-0.349066,-2.506927,0.318872,0.275419
-0.285599,-2.506927,0.273979,0.226871
-0.222133,-2.506927,0.226173,0.177410
-0.158666,-2.506927,0.175523,0.127234
-0.095200,-2.506927,0.121132,0.076546
-0.031733,-2.506927,0.061877,0.025550
0.031733,-2.506927,-0.003680,-0.025550
0.095200,-2.506927,-0.071728,-0.076546
0.158666,-2.506927,-0.134742,-0.127234
0.222133,-2.506927,-0.192126,-0.177410
0.285599,-2.506927,-0.244749,-0.226871
0.349066,-2.506927,-0.293283,-0.275419
0.412532,-2.506927,-0.338250,-0.322857
0.475999,-2.506927,-0.380062,-0.368996
0.539465,-2.506927,-0.419043,-0.413649
0.602932,-2.506927,-0.455450,-0.456636
0.666398,-2.506927,-0.489477,-0.497785
0.729865,-2.506927,-0.521277,-0.536929
0.793331,-2.506927,-0.550954,-0.573911
0.856798,-2.506927,-0.578577,-0.608583
0.920265,-2.506927,-0.604178,-0.640803
0.983731,-2.506927,-0.627738,-0.670444
1.047198,-2.506927,-0.648985,-0.697384
1.110664,-2.506927,-0.667789,-0.721517
1.174131,-2.506927,-0.684071,-0.742744
1.237597,-2.506927,-0.697572,-0.760981
1.301064,-2.506927,-0.707906,-0.776153
1.364530,-2.506927,-0.714579,-0.788200
1.427997,-2.506927,-0.716706,-0.797074
1.491463,-2.506927,-0.714076,-0.802738
1.554930,-2.506927,-0.706337,-0.805169
1.618396,-2.506927,-0.692595,-0.804358
1.681863,-2.506927,-0.671800,-0.800309
1.745329,-2.506927,-0.648530,-0.793036
1.808796,-2.506927,-0.627212,-0.782571
1.872262,-2.506927,-0.607097,-0.768954
1.935729,-2.506927,-0.587480,-0.752241
1.999195,-2.506927,-0.567674,-0.732500
2.062662,-2.506927,-0.546962,-0.709808
2.126128,-2.506927,-0.525102,-0.684259
2.189595,-2.506927,-0.505187,-0.655954
2.253061,-2.506927,-0.487699,-0.625008
2.316528,-2.506927,-0.472425,-0.591545
2.379994,-2.506927,-0.459142,-0.555700
2.443461,-2.506927,-0.447622,-0.517618
2.506927,-2.506927,-0.437639,-0.477451
2.570394,-2.506927,-0.428973,-0.435362
2.633861,-2.506927,-0.421414,-0.391520
2.697327,-2.506927,-0.414764,-0.346101
2.760794,-2.506927,-0.408840,-0.299289
2.824260,-2.506927,-0.403072,-0.251271
2.887727,-2.506927,-0.396572,-0.202242
2.951193,-2.506927,-0.389168,-0.152398
3.014660,-2.506927,-0.380698,-0.101941
3.078126,-2.506927,-0.370991,-0.051073
3.141593,-2.506927,-0.359855,0.000000
-3.141593,-2.443461,0.447053,0.000000
-3.078126,-2.443461,0.450105,0.048586
-3.014660,-2.443461,0.453232,0.096975
-2.951193,-2.443461,0.456527,0.144975
-2.887727,-2.443461,0.460083,0.192391
-2.824260,-2.443461,0.464002,0.239031
-2.760794,-2.443461,0.468397,0.284710
-2.697327,-2.443461,0.473517,0.329242
-2.633861,-2.443461,0.479534,0.372448
-2.570394,-2.443461,0.486466,0.414155
-2.506927,-2.443461,0.494340,0.454194
-2.443461,-2.443461,0.503198,0.492404
-2.379994,-2.443461,0.512993,0.528631
-2.316528,-2.443461,0.522499,0.562730
-2.253061,-2.443461,0.531436,0.594563
-2.189595,-2.443461,0.539927,0.624001
-2.126128,-2.443461,0.548085,0.650927
-2.062662,-2.443461,0.556025,0.675232
-1.999195,-2.443461,0.563866,0.696819
-1.935729,-2.443461,0.571735,0.715599
-1.872262,-2.443461,0.579773,0.731498
-1.808796,-2.443461,0.588341,0.744451
-1.745329,-2.443461,0.598141,0.754407
-1.681863,-2.443461,0.609439,0.761324
-1.618396,-2.443461,0.619317,0.765177
-1.554930,-2.443461,0.625444,0.765948
-1.491463,-2.443461,0.628106,0.763635
-1.427997,-2.443461,0.627473,0.758247
-1.364530,-2.443461,0.623612,0.749806
-1.301064,-2.443461,0.616690,0.738346
-1.237597,-2.443461,0.608088,0.723913
-1.174131,-2.443461,0.598128,0.706564
-1.110664,-2.443461,0.586829,0.686371
-1.047198,-2.443461,0.574188,0.663414
-0.983731,-2.443461,0.560177,0.637786
-0.920265,-2.443461,0.544746,0.609589
-0.856798,-2.443461,0.527819,0.578938
-0.793331,-2.443461,0.509295,0.545955
-0.729865,-2.443461,0.489040,0.510775
-0.666398,-2.443461,0.466885,0.473537
-0.602932,-2.443461,0.442614,0.434393
-0.539465,-2.443461,0.415959,0.393500
-0.475999,-2.443461,0.386582,0.351022
-0.412532,-2.443461,0.353586,0.307131
-0.349066,-2.443461,0.315598,0.262003
-0.285599,-2.443461,0.271951,0.215820
-0.222133,-2.443461,0.225073,0.168768
-0.158666,-2.443461,0.175420,0.121036
-0.095200,-2.443461,0.122114,0.072817
-0.031733,-2.443461,0.064054,0.024305
0.031733,-2.443461,-0.000176,-0.024305
0.095200,-2.443461,-0.067299,-0.072817
0.158666,-2.443461,-0.129389,-0.121036
0.222133,-2.443461,-0.185958,-0.168768
0.285599,-2.443461,-0.237842,-0.215820
0.349066,-2.443461,-0.285688,-0.262003
0.412532,-2.443461,-0.330001,-0.307131
0.475999,-2.443461,-0.371176,-0.351022
0.539465,-2.443461,-0.409523,-0.393500
0.602932,-2.443461,-0.445286,-0.434393
0.666398,-2.443461,-0.478647,-0.473537
0.729865,-2.443461,-0.509745,-0.510775
0.793331,-2.443461,-0.538672,-0.545955
0.856798,-2.443461,-0.565483,-0.578938
0.920265,-2.443461,-0.590193,-0.609589
0.983731,-2.443461,-0.612779,-0.637786
1.047198,-2.443461,-0.633130,-0.663414
1.110664,-2.443461,-0.650903,-0.686371
1.174131,-2.443461,-0.665932,-0.706564
1.237597,-2.443461,-0.677832,-0.723913
